hc_DESPOT,hc_ExpertDSA,hc_ExpertHOSP,hc_POMCP,hc_Random,rdisc_DESPOT,rdisc_ExpertDSA,rdisc_ExpertHOSP,rdisc_POMCP,rdisc_Random,ttr_DESPOT,ttr_ExpertDSA,ttr_ExpertHOSP,ttr_POMCP,ttr_Random,Unnecessary_DSA,Unnecessary_HOSP,Unnecessary_POMCP,Unnecessary_Random
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,5000,5000,-11189.15625,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,4250,2757.5,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,-28837.85398,24,24,24,24,24,0,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-47921.59054,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-6677.06875,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,3850,4850,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,2669.625,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-21900.75649,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,TRUE,TRUE,-50000,-50000,-50000,9550,-2029.818078,24,24,24,1,1,0,0,0,0
FALSE,FALSE,TRUE,TRUE,FALSE,-50000,-50000,9122.5,9172.5,-50000,24,24,2,2,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4850,-28210.31085,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,1440.575504,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-450,-26883.64621,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,5000,24,24,24,24,24,1,1,0,0
FALSE,TRUE,TRUE,FALSE,FALSE,-50000,12714.93125,13228.875,-50000,-50230,24,4,3,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-15705.84026,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-1327.5,-5846.125,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,4250,5000,24,24,24,24,24,0,0,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4850,-450,24,24,24,24,24,1,0,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,-50000,9172.5,-50000,-50000,-50000,24,2,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-44605.96897,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,3850,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,4850,3302.01875,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-6892.06875,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-592.5,24,24,24,24,24,1,1,1,1
FALSE,TRUE,TRUE,FALSE,FALSE,-50000,9172.5,7802.59375,-46077.5,-51238.6625,24,2,2,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,-150000,-99900,-150000,-150000,-95200,24,24,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-20246.35559,24,24,24,24,24,1,1,0,1
FALSE,TRUE,TRUE,FALSE,TRUE,-50000,8813.875,3592.43125,-50000,-23047.10011,24,3,4,24,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,3850,4850,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,3537.5,5000,-29532.09604,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,-450,-450,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-15218.81875,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,TRUE,FALSE,-50000,-50000,-47450,3466.375,-50437.575,24,24,24,3,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,-50000,-50000,-50000,-52700,-50000,24,24,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-5627.5,5000,24,24,24,24,24,1,0,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-15774.50182,24,24,24,24,24,1,1,0,1
FALSE,TRUE,TRUE,TRUE,TRUE,-50000,13278.875,13228.875,7298.434687,201.1840911,24,3,3,5,3,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-10248.23392,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,5000,-5627.5,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-7170.55541,24,24,24,24,24,0,1,0,1
FALSE,TRUE,TRUE,FALSE,TRUE,-50000,9172.5,9122.5,-50000,1848.64375,24,2,2,24,2,0,0,0,0
FALSE,TRUE,FALSE,TRUE,FALSE,-50000,8813.875,-50000,9550,-50000,24,3,24,1,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-21685.79551,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4250,-6665.375,24,24,24,24,24,1,0,1,1
FALSE,FALSE,TRUE,FALSE,TRUE,-50000,-50000,8716.375,-50000,9407.5,24,24,3,24,1,0,0,0,0
FALSE,TRUE,FALSE,FALSE,FALSE,-50000,9172.5,-50000,-50000,-49918.99894,24,2,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-11372.25094,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-450,-1162.5,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,5000,-47106.81329,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-32448.78977,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,-50000,-50000,-50000,-50000,-47400,24,24,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-5627.5,5000,24,24,24,24,24,0,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,4850,-7766.024605,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-36372.47396,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-46636.8116,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,5000,24,24,24,24,24,1,1,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-16013.5896,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-1162.5,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-16020.00743,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4850,-1162.5,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,5000,-15572.87781,24,24,24,24,24,1,1,0,1
FALSE,FALSE,TRUE,FALSE,TRUE,-50000,-47400,3728.875,-50000,-6655.500937,24,24,3,24,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-450,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,5000,5000,5000,24,24,24,24,24,1,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,5000,24,24,24,24,24,1,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,3850,-15113.79031,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,3137.5,-10183.81875,24,24,24,24,24,0,1,1,1
FALSE,FALSE,TRUE,FALSE,TRUE,5000,2757.5,8572.5,5000,-41310.83621,24,24,2,24,23,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4707.5,-14408.14721,24,24,24,24,24,1,1,1,1
FALSE,TRUE,TRUE,FALSE,FALSE,-50000,9172.5,-1395.06875,-50000,-50000,24,2,4,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,-50000,-50000,-50000,-50000,-26470.8661,24,24,24,24,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4850,-14957.87781,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,-1162.5,24,24,24,24,24,0,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,-10546.125,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-1542.5,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4250,5000,24,24,24,24,24,1,0,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-1381.125,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4107.5,-12142.98594,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-2497.099016,24,24,24,24,24,0,1,0,1
FALSE,FALSE,TRUE,TRUE,FALSE,-50000,-50000,-1395.06875,9172.5,-52700,24,24,4,2,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-45912.54578,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-327.5,-12980.26339,24,24,24,24,24,1,1,1,1
FALSE,TRUE,FALSE,TRUE,TRUE,-50000,9172.5,-50000,8072.5,-19268.88887,24,2,24,2,6,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,3157.5,-10518.81875,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,-450,-6463.215312,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-20201.62705,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-450,-2848.040312,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-15294.23392,24,24,24,24,24,0,1,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,-50000,8813.875,-50000,-48500,-50000,24,3,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-1601.296516,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,-339.73125,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-36023.76545,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,4850,24,24,24,24,24,0,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,4850,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-327.5,-15538.21352,24,24,24,24,24,0,1,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,-50000,12938.18125,-43426.75,-40515,-47296.67978,24,4,24,24,24,0,0,0,0
FALSE,TRUE,TRUE,FALSE,TRUE,-50000,9172.5,9122.5,-50000,7395.625,24,2,2,24,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-18794.33111,24,24,24,24,24,1,1,0,1
FALSE,TRUE,TRUE,FALSE,TRUE,-50000,9172.5,3728.875,-50000,-546.125,24,2,3,24,1,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,5000,3157.5,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,5000,24,24,24,24,24,1,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,-50000,-50000,-50000,9122.5,-52700,24,24,24,2,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-450,-7897.564195,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,3850,-30837.81434,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,3850,5000,24,24,24,24,24,0,0,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-5135.56875,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-450,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,5000,-450,-1050.56875,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,TRUE,TRUE,-50000,-50000,-50015,13278.875,-21596.26933,24,24,24,3,4,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,5000,24,24,24,24,24,0,1,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4250,-450,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,4250,-16535.53494,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,3850,-5246.125,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,-450,-327.5,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-10961.46352,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-11907.14535,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,2099.625,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-450,-47519.52092,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,4250,5000,-6246.125,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-327.5,3850,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,-927.5,5000,4250,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,-927.5,4250,4850,24,24,24,24,24,0,1,1,1
FALSE,TRUE,FALSE,TRUE,FALSE,-50000,9172.5,-50000,7713.875,-48500,24,2,24,3,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-450,-11500.77087,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-450,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,5000,24,24,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,5000,-11163.21531,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,5000,24,24,24,24,24,1,1,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4250,-5627.5,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,-18522.99592,24,24,24,24,24,0,0,0,1
FALSE,FALSE,TRUE,TRUE,FALSE,-50000,-47400,9122.5,8766.375,-50015,24,24,2,3,24,0,0,0,0
FALSE,TRUE,TRUE,TRUE,FALSE,-50000,8813.875,3728.875,9122.5,-48500,24,3,3,2,24,0,0,0,0
FALSE,FALSE,FALSE,TRUE,FALSE,-50000,-50000,-47450,9172.5,-50000,24,24,24,2,24,0,0,0,0
FALSE,TRUE,FALSE,FALSE,TRUE,-50000,9172.5,-50000,-50000,-20717.12464,24,2,24,24,14,0,0,0,0
FALSE,FALSE,FALSE,TRUE,TRUE,-50000,-50000,-50000,-1046.125,-3569.200351,24,24,24,2,6,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,-6678.718246,24,24,24,24,24,0,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-450,-6665.375,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4250,-30541.77849,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,5000,5000,-450,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,5000,-1162.5,24,24,24,24,24,0,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-22407.26761,24,24,24,24,24,1,0,0,1
FALSE,FALSE,TRUE,TRUE,FALSE,-50000,-50000,-1275.315313,3728.875,-50000,24,24,5,3,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,TRUE,-50000,-52401.75,-50000,-47400,-27267.31787,24,24,24,24,9,0,0,0,0
FALSE,TRUE,TRUE,FALSE,FALSE,-50000,9172.5,3728.875,-50000,-50000,24,2,3,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,3850,-9322.877812,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,3850,-39869.78881,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,-1327.5,5000,4850,-31134.85684,24,24,24,24,24,1,0,1,1
FALSE,TRUE,FALSE,TRUE,TRUE,-50000,9172.5,-50000,9172.5,-5335.698309,24,2,24,2,1,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-450,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,TRUE,-50000,-50000,-50000,-52700,-13040.86427,24,24,24,24,1,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,3850,-16445.54663,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,4850,-1327.5,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-11977.08744,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-36394.16065,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,-1327.5,-10884.30063,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-592.5,24,24,24,24,24,1,0,0,1
FALSE,TRUE,FALSE,FALSE,FALSE,-50000,13278.875,-50000,-50000,-47075,24,3,24,24,24,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-327.5,3157.5,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,5000,-15593.85785,24,24,24,24,24,1,1,0,1
FALSE,TRUE,TRUE,TRUE,TRUE,-50000,9172.5,4043.68125,9122.5,-3549.124141,24,2,3,2,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,2860.625,5000,-11340.05455,24,24,24,24,24,1,1,0,1
FALSE,TRUE,FALSE,FALSE,TRUE,-50000,9172.5,-50000,-50000,-19371.87904,24,2,24,24,2,0,0,0,0
FALSE,FALSE,TRUE,FALSE,FALSE,-50000,-50000,13228.875,-50000,-40014.72125,24,24,3,24,24,0,0,0,0
FALSE,TRUE,FALSE,TRUE,TRUE,-50000,9172.5,-50000,9172.5,7369.417813,24,2,24,2,2,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-5246.125,24,24,24,24,24,1,0,0,1
FALSE,FALSE,TRUE,TRUE,TRUE,-50000,-50000,13228.875,13278.875,-9851.555958,24,24,3,3,5,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,-450,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-5627.5,-27039.2551,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,4850,-10674.73125,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-10546.125,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,3850,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,3850,-30661.76129,24,24,24,24,24,1,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,3850,-1242.06875,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,5000,24,24,24,24,24,1,1,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4850,-4570.427917,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-15192.87781,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,5000,-32399.8887,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-11430.85705,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,5000,-450,-19321.22511,24,24,24,24,24,0,0,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,-11077.12781,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,5000,3850,24,24,24,24,24,0,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-7651.35625,24,24,24,24,24,1,0,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,3850,-27949.49819,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,5000,-8040.838438,24,24,24,24,24,1,1,0,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,4850,-1542.5,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4250,-27642.62358,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,3850,-17681.20407,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,4250,4850,5000,24,24,24,24,24,1,1,1,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,5000,-46814.71457,24,24,24,24,24,1,0,0,1
FALSE,TRUE,TRUE,FALSE,TRUE,-50000,9172.5,8716.375,-48500,-13166.75896,24,2,3,24,7,0,0,0,0
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,3537.5,4850,-40182.96846,24,24,24,24,24,1,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,5000,4250,-327.5,-35727.62701,24,24,24,24,24,0,1,1,1
FALSE,FALSE,FALSE,FALSE,FALSE,5000,3850,5000,-450,-927.5,24,24,24,24,24,1,0,1,1
225,,,,,,,,,,,,,,,,,,
,DESPOT,DSA,HOSP,POMCP,RANDOM,,,,,,,,,,,,,
Recovery Rate,0.00,0.586,0.437,0.491,0.423,,,,,,,,,,,,,
Unnecessary Treatment Rate,,0.459,0.456,0.414,0.655,,,,,,,,,,,,,
Discounted Reward (mean),-7675,-618.122,"-2,557.690","-2,361.607","-14,397.312",,,,,,,,,,,,,
Discounted Reward (std),24157,"17,257.601","19,763.891","18,329.165","18,761.922",,,,,,,,,,,,,
Time-to-Recovery (mean),n/a,11.351,14.829,13.505,15.374,,,,,,,,,,,,,
Time-to-Recovery (std),n/a,10.675,10.455,10.729,10.287,,,,,,,,,,,,,